ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
15118,unknown,Wonderful World of Whimsy,Hong Kong Island,Hong Kong,China,Operated,,,Steel,Family,Sit Down,,6,,20,0,,
15119,Rebound,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
15121,Bowler Dip,Arlington Beach Park,Arlington,Virginia,United States,Operated,1925,1929,Wood,,Sit Down,,,,,0,,
15124,Woodstock Express,Michigan's Adventure,Muskegon,Michigan,United States,Under Construction,,,Steel,Family,Sit Down,,16.1,,,0,,
15126,unknown,Yi'an,Tongling,Anhui,China,Operating,2017-05-20,,Steel,Family,Sit Down,,9.5,,13.7,0,,
15128,Figure Eight,Hornsea,East Riding of Yorkshire,England,United Kingdom,Operated,1938,1938,Wood,,Sit Down,,,,,0,,
15129,Crazy Cab Coaster,Trans Studio Mini,Semarang,Central Java,Indonesia,Operating,2017,,Steel,Family,Sit Down,810.3,,,,0,,
15133,Gliding Dragon / 滑行龙,Dongchangfu,Liaocheng,Shandong,China,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15134,unknown,Dongchangfu,Liaocheng,Shandong,China,Operating,2016,,Steel,Extreme,Sit Down,1443.6,,,,2,,
15135,Switchback Pleasure Railway,Riverside Park,Sioux City,Iowa,United States,Operated,1890-07,1896,Wood,,Sit Down,,,,,0,,
15137,unknown,Riverview Park,Sioux City,Iowa,United States,Operated,1927,1953,Wood,,Sit Down,,,,,0,,
15138,Jamming,EuroPark Milano Idroscalo,Segrate,Lombardy,Italy,Operating,2016,,Steel,Thrill,Sit Down,,,,23.6,0,,
15139,Bobsleigh,Parc de la Vallée,Massais,Nouvelle-Aquitaine,France,Operating,2018-05,,Steel,Thrill,Sit Down,,,,,0,,1:20
15140,Hang Ten,Fantasy Island Amusement Park,Beach Haven,New Jersey,United States,Operating,2017-06-26,,Steel,Family,Sit Down,180,14,,,0,,
15142,Barracuda,Ocean Paradise,Lingshui,Hainan,China,Under Construction,,,Steel,Extreme,Sit Down,,,,,5,,
15143,unknown,Ocean Paradise,Lingshui,Hainan,China,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
15146,Bob Run,Bar Chiaro di Luna,Casargo,Lombardy,Italy,Operating,2005,,Steel,Thrill,Sit Down,,,,,0,,
15150,Dino Coaster,T-Rex Park Campinas,Campinas,São Paulo,Brazil,SBNO,,2017,Steel,Family,Sit Down,,,,,0,,
15152,unknown,Fantasy World,Lemery,Batangas,Philippines,SBNO,,2001,Steel,Family,Sit Down,,,,,0,,
15154,King Kong,Carthageland,Hammamet,Nabeul,Tunisia,Operating,2018-03-19,,Steel,,Sit Down,,42.6,32.8,,0,,
15155,Alpen-Coaster,Safariland Stukenbrock,Stukenbrock,North Rhine-Westphalia,Germany,SBNO,,2017,Steel,Thrill,Sit Down,1509.2,44.3,,,0,,
15157,unknown,Nanzheng,Hanzhong,Shaanxi,China,Operating,2017,,Steel,Extreme,Sit Down,2395,109.9,,49.7,5,,
15159,Pomme,Bid'A Parc,Bidart,Nouvelle-Aquitaine,France,Operating,2006-07-03,,Steel,Family,Sit Down,,,,,0,,
15162,Tweestryd,Wildlands Adventure Zoo Emmen,Emmen,Drenthe,Netherlands,Operating,2018-03-28,,Steel,Family,Sit Down,715.2,65.6,,37.3,0,,1:05
15163,Rex's Racer / 抱抱龙冲天赛车,Shanghai Disneyland,Pudong,Shanghai,China,Operating,2018-04-26,,Steel,Thrill,Sit Down,269,91.2,,47,0,,
15165,Jungle Flying Squirrel / 丛林飞鼠,Zhangmutou,Dongguan,Guangdong,China,Operating,2016,,Steel,Thrill,Sit Down,,,,,0,,
15167,Jungle Coaster,Fun World,Batam,Riau Islands,Indonesia,Operating,2013-12-20,,Steel,Family,Sit Down,262.5,13,,,0,,
15168,Time Traveler,Silver Dollar City,Branson,Missouri,United States,Operating,2018-03-14,,Steel,Extreme,Sit Down,3020,100,90,50.3,3,90,1:57
15169,Beehive Coaster,Margate,Kent,England,United Kingdom,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15171,Spinning Coaster / 自旋滑车,Qindu,Xianyang,Shaanxi,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
15172,Chenille,Jardin d'Acclimatation,Paris,Île-de-France,France,Operated,2010,2017,Steel,Kiddie,Sit Down,,,,,0,,
15174,unknown,Woodlawn Beach Park,Lackawanna,New York,United States,Operated,1892,1922,Wood,,Sit Down,,,,,0,,
15176,Oriental Heritage / 方特东方神画,Ningxiang,Changsha,Hunan,China,Operating,2019,,,,,,,,,,,
15179,Looping Star,Motherwell,North Lanarkshire,Scotland,United Kingdom,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
15181,Children Coaster / 儿童过山车,Qihe,Dezhou,Shandong,China,Operating,2018,,Steel,Family,Sit Down,656.2,,,12.3,0,,
15183,Crazy Taxi Coaster,Kid City,Depok,West Java,Indonesia,Operating,2017,,Steel,Family,Sit Down,810.3,,,,0,,
15185,Spinning Coaster,Track Family Fun Park,Gulf Shores,Alabama,United States,Operated,2017-06,2019,Steel,Family,Sit Down,190,14,,,0,,
15186,Scary Toys Factory,Legendia Śląskie Wesołe Miasteczko,Chorzów,Śląskie,Poland,SBNO,,2020,Steel,Thrill,Sit Down,1509.2,49.2,,,0,,
15187,Dream Hunters Society,Legendia Śląskie Wesołe Miasteczko,Chorzów,Śląskie,Poland,Operating,2017,,Steel,Thrill,Sit Down,1099.1,,,,0,,
15188,Jungle Control,Donghu,Nanchang,Jiangxi,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15189,Spinning Coaster / 自旋滑车,Yuancheng,Heyuan,Guangdong,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15191,Dancing Oscar / 댄싱 오스카,Shinhwa Theme Park,Andeok-myeon,Jeju,South Korea,Operating,2017-09-30,,Steel,Thrill,Sit Down,,,,,0,,
15195,Crazy Mouse / 疯狂老鼠,Weiyang,Xi'an,Shaanxi,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
15201,F.L.Y.,Phantasialand,Brühl,North Rhine-Westphalia,Germany,Under Construction,,,Steel,Extreme,Flying,,,,,,,
15204,Peppermint Penguin Coaster,Santa's Village,Bracebridge,Ontario,Canada,Operating,2017-06-10,,Steel,Family,Sit Down,,,,,0,,
15205,Tiki-Waka,Wavre,Walloon Brabant,Wallonia,Belgium,Operating,2018-04-07,,Steel,Thrill,Sit Down,1850.4,68.9,,34.2,0,,
15206,Fun Pilot,Wavre,Walloon Brabant,Wallonia,Belgium,Operating,2019-05-25,,Steel,Family,Sit Down,623.3,31.2,,24.9,0,,
15207,unknown,Wavre,Walloon Brabant,Wallonia,Belgium,Under Construction,,,Steel,Extreme,Sit Down,3937,164,,70.2,0,80,1:30
15209,Brucomela,Luna Park Ladispoli,Rome,Lazio,Italy,Operating,2002,,Steel,Family,Sit Down,,,,,0,,
15211,Emerald Coaster,Sam's Fun City,Pensacola,Florida,United States,Operating,2018-03-16,,Steel,Thrill,Sit Down,,,,,0,,
15212,Monster,Gröna Lund,Stockholm,Stockholm,Sweden,Under Construction,,,Steel,Extreme,Inverted,2296.6,111.5,,55.9,3,,
15213,Roller Coaster,Funderland Amusement Park,Sacramento,California,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15214,Paradise Fall,Sun World Danang Wonders,Hải Châu,Đà Nẵng,Vietnam,Operating,2018-04-09,,Steel,Family,Sit Down,1236.8,45.9,,36,0,,
15215,Highway Boat,Sun World Danang Wonders,Hải Châu,Đà Nẵng,Vietnam,Operating,2019,,Steel,Family,Inverted,,,,,0,,
15218,unknown,Sui,Shangqiu,Henan,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15220,Spinning Coaster / 自旋滑车,Baqiao,Xi'an,Shaanxi,China,Operating,2013,,Steel,Thrill,Sit Down,,,,,0,,
15221,Hilly-Billy-Race,Tier- und Freizeitpark Thüle,Friesoythe-Thüle,Lower Saxony,Germany,Operating,2017,,Steel,Kiddie,Sit Down,75.5,5.8,,,0,,
15222,Silk Road Dreamland / 方特丝路神画,Xiongguan,Jiayuguan,Gansu,China,Operating,2019-07-18,,,,,,,,,,,
15223,Stress Express / 极地快车,Xiongguan,Jiayuguan,Gansu,China,Operating,2019-07-18,,Steel,Extreme,Sit Down,935,116.5,,47,3,,1:48
15224,unknown,World Fairytale Land,Danzhou,Hainan,China,Under Construction,,,Steel,Extreme,Wing,,,,,0,,
15226,Dip the Dips,Urbita Springs Park,San Bernardino,California,United States,Operated,1912,1915,Wood,,Sit Down,,,,,0,,
15228,Fruit Worm Coaster / 果虫滑车,Yaodu,Linfen,Shanxi,China,SBNO,,2017,Steel,Kiddie,Sit Down,,,,,0,,
15230,Crazy Taxi Coaster,Trans Studio Mini,Surabaya,East Java,Indonesia,Operating,2017-07-28,,Steel,Family,Sit Down,728,29,,24.2,0,,
15232,Family Roller Coaster,Market Bosworth,Leicestershire,England,United Kingdom,Operated,2016,2017,Steel,Family,Sit Down,,,,,0,,
15233,Fantawild,Wenfeng,Anyang,Henan,China,Under Construction,,,,,,,,,,,,
15234,unknown,Wenfeng,Anyang,Henan,China,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
15235,Bermuda Blitz,Vekoma,Vlodrop,Limburg,Netherlands,In Production,,,,,,,,,,,,
15236,Super Dino,T-Rex Park Campinas,Campinas,São Paulo,Brazil,Operating,2017,,Steel,Kiddie,Sit Down,,,,,0,,
15238,Van Lake Monster,Osmaniye Masal Park,Osmaniye,Osmaniye,Turkey,Operating,2017-12-30,,Steel,Family,Sit Down,728.3,29.5,,24.2,0,,
15240,Qingdao Sunac Land / 青岛融创乐园,Huangdao,Qingdao,Shandong,China,Operating,2018,,,,,,,,,,,
15241,Laoshan Flying Dragon / 崂山飞龙,Huangdao,Qingdao,Shandong,China,Operating,2018,,Steel,Extreme,Inverted,1689.6,66.6,,32.9,1,,
15243,unknown,Baota,Yan'an,Shaanxi,China,Operating,2014,,Steel,Thrill,Sit Down,,,,,0,,
15246,Gyldenklo,Bjørneparken Wildlife Zoo,Flå,Buskerud,Norway,Operating,2017-07-20,,Steel,Family,Sit Down,,,,,0,,
15250,unknown,Ejin Horo,Ordos,Nei Mongol,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15251,New,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
15252,Roller Coaster F1,Wesole Miasteczko Family Park,Mielno,Zachodniopomorskie,Poland,Operated,,,Steel,Extreme,Sit Down,1197,36,,,1,,
15254,Flying Car,Century Park,Pudong,Shanghai,China,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15255,unknown,Seabreeze,Rochester,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15257,Fun Bob,Alpe del Nevegal,Belluno,Veneto,Italy,Operated,2011,2012,Steel,Thrill,Sit Down,,,,,0,,
15258,Shenzhou Speed / 神州飞车,Huangyan,Taizhou,Zhejiang,China,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15259,Cruiser Coaster,Craig's Cruisers Family Fun Center,Wyoming,Michigan,United States,Operating,2018-02-02,,Steel,Family,Sit Down,190,14,,,0,,
15260,Pirate Fly,Piratenland Neuwied,Neuwied,Rhineland-Palatinate,Germany,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15264,unknown,Amusement Park East,Vsevolozhsky,Leningrad,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
15266,unknown,Vostok Amusement Park,Saint Petersburg,Saint Petersburg,Russia,Operated,,,Steel,Family,Sit Down,,,,,0,,
15267,unknown,Vostok Amusement Park,Saint Petersburg,Saint Petersburg,Russia,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15269,Mini-Caterpillar / мини–гусеница / Mini-Gusenitsa,Vostok Amusement Park,Saint Petersburg,Saint Petersburg,Russia,Operating,2016,,Steel,Kiddie,Sit Down,,,,,0,,
15271,Kraken’s Revenge,Desaru Coast Adventure Waterpark,Bandar Penawar,Johor,Malaysia,Operating,2018,,Steel,Thrill,Sit Down,,,,43.5,0,,
15272,Wanted Dalton,Parc Spirou Provence,Monteux,Provence-Alpes-Côte d'Azur,France,Operating,2018-06-16,,Steel,Family,Sit Down,,,,,0,,
15273,Spirou Racing,Parc Spirou Provence,Monteux,Provence-Alpes-Côte d'Azur,France,Operating,2018-06-16,,Steel,Thrill,Sit Down,,,,,0,,
15274,unknown,Excelsior Amusement Park,Excelsior,Minnesota,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15275,Speed,Zierer,Deggendorf,Bavaria,Germany,In Production,,,,,,,,,,,,
15276,Dragon,Bal Parc,Tournehem-sur-la-Hem,Hauts-de-France,France,Operating,2017-07-13,,Steel,Kiddie,Sit Down,,,,,0,,
15281,Scooby Doo,Discovery Baños,Baños,Tungurahua,Ecuador,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15282,Alien,Fun Park Biograd,Biograd na Moru,Zadar,Croatia,Operating,2017-07-15,,Steel,Thrill,Sit Down,,,,,0,,
15283,Happy Caterpiller,Blackpool,Lancashire,England,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
15285,unknown,MostaLand Parc,Mostaganem,Mostaganem,Algeria,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
15286,TRON Lightcycle / Run,Walt Disney World - Magic Kingdom,Lake Buena Vista,Florida,United States,Under Construction,,,Steel,Thrill,Sit Down,,,,,0,,
15289,unknown,Hedong,Linyi,Shandong,China,Operating,2017-06-17,,Steel,Extreme,Inverted,,,,,4,,
15291,Spinning Coaster,Star Park Luna Park,Bursa,Bursa,Turkey,Operating,2014,,Steel,Family,Sit Down,190,14,,,0,,
15293,unknown,Aydoğdu Lunapark,Mudanya,Bursa,Turkey,Operated,,,Steel,Family,Sit Down,,,,,0,,
15294,Big Apple,Aydoğdu Lunapark,Mudanya,Bursa,Turkey,Operated,2016,2017,Steel,Kiddie,Sit Down,,,,,0,,
15295,Spinning Coaster,Park Lunasan,İzmit,Kocaeli,Turkey,Operating,2017,,Steel,Family,Sit Down,190,14,,,0,,
15297,Formula 1,Çekmeköy,Istanbul,Istanbul,Turkey,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
15300,Typhoon / Тайфун,Skazka Vityazevo,Vityazevo,Krasnodar,Russia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15301,Speedy Gonzales / Спидо Ганзалис,Skazka Vityazevo,Vityazevo,Krasnodar,Russia,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15303,Alpine Coaster / Альпийские Горка,Vizantiapark,Vityazevo,Krasnodar,Russia,Operating,2011,,Steel,Family,Sit Down,,,,,0,,
15305,Roller Coaster / Американские Горки,Luna Park Vityazevo,Vityazevo,Krasnodar,Russia,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15307,Caterpillar / Гусеница,Sunny Island,Anapa,Krasnodar,Russia,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15308,Shrek,Anniversary Park,Anapa,Krasnodar,Russia,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15309,Caterpillar / Гусеница,Anniversary Park,Anapa,Krasnodar,Russia,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
15311,Shrek,Sea Alley,Kabardinka,Krasnodar,Russia,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15312,Dalmatian Coaster / Семейная Горка Далматин,City Park,Gelendzhik,Krasnodar,Russia,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
15313,Caterpillar / Гусеница / Gusenitsa,City Park,Gelendzhik,Krasnodar,Russia,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15314,unknown,Maiji,Tianshui,Gansu,China,Operating,2017-01-28,,Steel,Thrill,Sit Down,,,,,0,,
15316,unknown,Luolong,Luoyang,Henan,China,Operating,2016,,Steel,Thrill,Sit Down,,,,,0,,
15318,Space Car,National Landmarks Garden,Pyin Oo Lwin,Mandalay,Myanmar,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
15319,unknown,Hedong,Linyi,Shandong,China,Operated,2015,2019-05,Steel,Extreme,Sit Down,,,,,4,,
15320,Water Dragon King / 水龙王,Daiyue,Tai'an,Shandong,China,Operating,2015,,Steel,Thrill,Sit Down,,,,,0,,
15321,unknown,Xiaonan,Xiaogan,Hubei,China,Under Construction,,,Steel,Family,Sit Down,,,,,0,,
15322,Gliding Dragon / 滑行龙,Crab Island Resort,Chaoyang,Beijing,China,Operated,2016,2019,Steel,Family,Sit Down,,,,,0,,
15323,Flying Squirrel / 丛林飞鼠,Crab Island Resort,Chaoyang,Beijing,China,Operated,2016,2019,Steel,Thrill,Sit Down,,26.2,,24.9,0,,
15328,Thunderbolt / 쾌속 열차,Masanhappo-gu,Changwon,Gyeongsangnam-do,South Korea,Operating,2019-09-06,,Steel,Extreme,Sit Down,2234.3,114.8,,55.9,4,,
15329,Silk Road Speed / 丝路飞车,Xiongguan,Jiayuguan,Gansu,China,Operating,2019-07-18,,Steel,Extreme,Inverted,,,,,4,,
15330,Hagrid's Magical Creatures Motorbike Adventure,Universal Studios Islands of Adventure,Orlando,Florida,United States,Operating,2019-06-13,,Steel,Thrill,Sit Down,5053,65,,50,0,,
15331,Custom,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
15332,Tabalugas Achterbahn,Holiday Park,Hassloch,Rhineland-Palatinate,Germany,Operating,2018-07-21,,Steel,Family,Sit Down,728.3,29.5,,24.2,0,,1:30
15334,Jungle Flying Squirrel / 丛林飞鼠,Yuhua,Changsha,Hunan,China,Operating,2008,,Steel,Thrill,Sit Down,,,,,0,,
15336,XGC-20D,Torch Hi-tech Industrial Development Zone,Zhongshan,Guangdong,China,In Production,,,,,,,,,,,,
15337,Nessi,Sunny Island,Krasnodar,Krasnodar,Russia,Operated,2017,2019-04,Steel,Family,Sit Down,,,,,0,,
15338,Caterpillar / Гусеница,Gorky Park,Krasnodar,Krasnodar,Russia,Operating,2017,,Steel,Kiddie,Sit Down,,,,,0,,
15343,Caterpillar / Гусеница,Zheruyyq Park,Nur-Sultan,Akmola,Kazakhstan,Operated,2017,2018,Steel,Family,Sit Down,,,,,0,,
15344,Joker Coaster,Astana Central Park,Nur-Sultan,Akmola,Kazakhstan,Operating,2017,,Steel,Thrill,Sit Down,,,,,0,,
15346,Cosmic / Космик,Happylon Adventure Park,Nur-Sultan,Akmola,Kazakhstan,Operating,2017-03-06,,Steel,Family,Sit Down,190,14,,,0,,
15348,Gold Mine Coaster / Золотая Шахта,Fame City,Nur-Sultan,Akmola,Kazakhstan,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15349,Tsar Hill / Царская Горка,Lazarevskoye Park,Sochi,Krasnodar,Russia,Operated,2005,2010,Steel,Thrill,Sit Down,,,,,0,,
15351,Roller Coaster,Sayajiraje Park,Akluj,Maharashtra,India,Operating,2007,,Steel,Thrill,Sit Down,,,,,0,,
15352,Dragon Coaster Ride,Sayajiraje Park,Akluj,Maharashtra,India,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15354,unknown,Ruyang,Luoyang,Henan,China,SBNO,,2016,Steel,Family,Sit Down,,,,,0,,
15355,unknown,Ruyang,Luoyang,Henan,China,Operating,2013,,Steel,Family,Sit Down,,,,,0,,
15356,Spinning Coaster / 星际战车,Kaifu,Changsha,Hunan,China,Operating,2016-01,,Steel,Thrill,Sit Down,1115.5,,,,0,,
15357,Dino Coaster,T-Rex Park Campinas,Campinas,São Paulo,Brazil,Operating,2018-01-25,,Steel,Family,Sit Down,,,,,0,,
15361,Air Coaster,Fantastic Park,Almaty,Almaty,Kazakhstan,Operated,,,Steel,Family,Sit Down,,,,,0,,
15362,Take Off,Fantasy World,Almaty,Almaty,Kazakhstan,Operating,2005-10-14,,Steel,Kiddie,Sit Down,,,,,0,,
15364,Paris Station,Happylon,Almaty,Almaty,Kazakhstan,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15367,Crazy Chenille,Funny Land,La Seyne sur Mer,Provence-Alpes-Côte d'Azur,France,Operating,2010,,Steel,Family,Sit Down,,,,,0,,
15368,Wonder Woman Golden Lasso Coaster,Six Flags Fiesta Texas,San Antonio,Texas,United States,Operating,2018-05-12,,Steel,Extreme,Sit Down,1800,113,100,52,3,90,
15370,Custom,Rocky Mountain Construction,Hayden,Idaho,United States,In Production,,,,,,,,,,,,
15372,Custom,Rocky Mountain Construction,Hayden,Idaho,United States,In Production,,,,,,,,,,,,
15374,Prototype,Rocky Mountain Construction,Hayden,Idaho,United States,In Production,,,,,,,,,,,,
15378,unknown,Manzhouli,Hulunbuir,Nei Mongol,China,Operating,2017,,Steel,Extreme,Sit Down,,,,,4,,
15380,Crazy 8,FunXcess,Lithonia,Georgia,United States,Operating,2017-07,,Steel,Family,Sit Down,190,14,,,0,,
15382,Incredible Express,Tom Foolerys Adventure Park,Wisconsin Dells,Wisconsin,United States,Operated,2017,2018,Steel,Kiddie,Sit Down,,,,,0,,
15383,Speed Bob,AltmühlBOB,Riedenburg,Bavaria,Germany,Operating,2018-05-06,,Steel,Thrill,Sit Down,,,,37.3,0,,
15385,Roller Coaster,Babel Land,Jeddah,Makkah,Saudi Arabia,Operating,2013-01-01,,Steel,Family,Sit Down,,,,,0,,
15387,Loren-Express,Holleshof,Wachtendonk,North Rhine-Westphalia,Germany,Operating,2013,,Steel,Kiddie,Sit Down,,,,,0,,
15389,Spinning Coaster,Faby Land,Riyadh,Ar Riyadh,Saudi Arabia,Operating,2015,,Steel,Family,Sit Down,190,14,,,0,,
15391,unknown,Luna Park,Adana,Adana,Turkey,Operating,2000,,Steel,Family,Sit Down,,,,,0,,
15392,Go Gator,Boardwalk Amusements,Daytona Beach,Florida,United States,Operated,2017-07,2018,Steel,Kiddie,Sit Down,,,,,0,,
15394,unknown,Shehong,Suining,Sichuan,China,Operating,2017-07-01,,Steel,Family,Sit Down,,,,,0,,
15395,unknown,Babel Land,Jeddah,Makkah,Saudi Arabia,Operating,2014,,Steel,Kiddie,Sit Down,,,,,0,,
15400,Inflaming Beatles / 赤焰金龟,Wuzhong,Suzhou,Jiangsu,China,Operating,2018,,Steel,Thrill,Sit Down,1640.4,64,,32.4,0,,2:20
15401,Montaña Power Dragon,Mampato,Puente Alto,Santiago,Chile,Operating,2016,,Steel,Family,Sit Down,,,,,0,,
15402,unknown,Wenfeng,Anyang,Henan,China,Under Construction,,,Steel,Extreme,Inverted,,,,,4,,
15404,unknown,Huangdao,Qingdao,Shandong,China,Under Construction,,,Steel,Extreme,Sit Down,1295.9,65.6,,24.9,2,,1:05
15410,Adrenaline Peak,Oaks Amusement Park,Portland,Oregon,United States,Operating,2018-03-24,,Steel,Extreme,Sit Down,1050,72,,45,3,97,
15411,Steel Vengeance,Cedar Point,Sandusky,Ohio,United States,Operating,2018-05-05,,Steel,Extreme,Sit Down,5740,205,200,74,4,90,2:30
15412,RailBlazer,California's Great America,Santa Clara,California,United States,Operating,2018-06-14,,Steel,Extreme,Sit Down,1800,106,,52,3,90,
15413,HangTime,Knott's Berry Farm,Buena Park,California,United States,Operating,2018-05-18,,Steel,Extreme,Sit Down,2198,150,,57,5,96,
15415,Crazy Coaster,Trampoline Trier,Trier,Rhineland-Palatinate,Germany,Operated,2017-08-03,2020,Steel,Family,Sit Down,190,14,,,0,,
15416,Crazy Spinning Coaster / 疯狂自旋过山车,Xinghai Park,Dalian,Liaoning,China,Operating,2017,,Steel,Family,Sit Down,,44.3,,32.9,0,,
15417,Hexenbesen,Erlebnisfelsen Pottenstein,Pottenstein,Bavaria,Germany,Operating,2018-09,,Steel,Family,Suspended,,,,,0,,
15419,unknown,Dali,Dali,Yunnan,China,Operating,2017-08-20,,Steel,Thrill,Sit Down,,,,,0,,
15420,unknown,Dali,Dali,Yunnan,China,Operating,2017-08-20,,Steel,Extreme,Sit Down,,,,,4,,
15422,Fruit Worm Coaster / 果虫滑车,Xixiu,Anshun,Guizhou,China,Operating,2012,,Steel,Kiddie,Sit Down,,,,,0,,
15423,Jungle Flying Squirrel / 丛林飞鼠,Xixiu,Anshun,Guizhou,China,Operating,2012,,Steel,Thrill,Sit Down,,,,,0,,
15424,Go Gator,Clacton-on-sea,Essex,England,United Kingdom,Operated,2012,2016,Steel,Kiddie,Sit Down,,,,,0,,
15426,Roller Coaster,Playland Park,Wasaga Beach,Ontario,Canada,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
15427,Wild Mouse,Playland Park,Wasaga Beach,Ontario,Canada,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
15429,unknown,Yunyang,Shiyan,Hubei,China,Operating,2017-07-26,,Steel,Extreme,Sit Down,,,,,5,,
15432,Custom,Mack Rides GmbH & Co KG,Waldkirch,Baden-Württemberg,Germany,In Production,,,,,,,,,,,,
15433,Gliding Dragon / 滑行龙,Fenggang,Dongguan,Guangdong,China,Operating,2016-12,,Steel,Family,Sit Down,,,,,0,,
15434,Spinning Coaster / 自旋滑车,Fenggang,Dongguan,Guangdong,China,Operating,2016-12,,Steel,Thrill,Sit Down,1115.5,,,,0,,
15438,Toni's Drachenritt,Familienerlebnis Drachental,Oberau Wildschönau,Tyrol,Austria,Under Construction,,,Steel,Thrill,Sit Down,6561.7,,,,0,,
15439,unknown,Nanguan,Changchun,Jilin,China,Operating,2014,,Steel,Family,Sit Down,,,,,0,,
15441,Flitzer,Meli Park Heysel ,Brussels,Brussels,Belgium,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
15443,Mining Racer Coaster,Gumbuya World,Tynong ,Victoria,Australia,Operating,2017-12-18,,Steel,Family,Sit Down,,,,28,0,,
15444,Objectif Mars,Futuroscope,Chasseneuil-du-Poitou,Nouvelle-Aquitaine,France,Operating,2020-06-13,,Steel,,Sit Down,1640.4,,,34.2,0,,2:50
15446,Crazy Coaster,Trans Studio Mini,Manado,North Sulawesi,Indonesia,Operating,2017,,Steel,Family,Sit Down,810.3,,,,0,,
15448,Crazy Cab Coaster,Trans Studio Mini,Palembang,South Sumatra,Indonesia,Operating,2017,,Steel,Family,Sit Down,,,,,0,,
15451,Roller Coaster,World Play,Kandy,Central,Sri Lanka,Operating,2017,,Steel,Family,Sit Down,196.8,,,,0,,
15452,Shipwreck Relic,Wanghua,Fushun,Liaoning,China,Operating,2017,,Steel,Family,Sit Down,610.2,25.9,,17.9,0,,
15453,Little Dipper,Crystal Beach,Crystal Beach,Ontario,Canada,Operated,,,Steel,Kiddie,Sit Down,350,14.5,,,0,,
15455,HerrlohBlitz,Skiliftkarussell Winterberg,Winterberg,North Rhine-Westphalia,Germany,Operating,2019-04-19,,Steel,Thrill,Sit Down,,,,,0,,
15456,Schanzen Wirbel,Skiliftkarussell Winterberg,Winterberg,North Rhine-Westphalia,Germany,Operating,2018-07-07,,Steel,Thrill,Sit Down,,,,,0,,
15457,Twisted Cyclone,Six Flags Over Georgia,Austell,Georgia,United States,Operating,2018-05-25,,Steel,Extreme,Sit Down,2400,100,,50,3,75,
15459,Grand Huit,Sfax Land,Sakiet Ezzit,Sfax,Tunisia,Operating,2017-09-28,,Steel,Extreme,Sit Down,,,,,1,,
15462,Sea Viper,Palace Playland,Old Orchard Beach,Maine,United States,Operating,2018-06-09,,Steel,Thrill,Sit Down,1509.2,68.8,,41.1,0,,
15464,Alpbachtaler Lauser Sauser,Ski Juwel Alpbachtal Wildschönau,Alpbach,Tyrol,Austria,Operating,2017-10-05,,Steel,Thrill,Sit Down,3395.7,,,,0,,
