ID,CoasterName,Park,City,State,Country,Status,OpSince,OpUntil,Type,Scale,Design,Length,Height,Drop,Speed,Inversions,Vertical,Duration
3441,Grand Huit,Parc de Lomme,Lille,Hauts-de-France,France,Operated,1985,1987,Steel,Thrill,Sit Down,,,,,0,,
3442,Mini Grand Huit,Parc de la Toison d'Or,Dijon,Bourgogne-Franche-Comté,France,Operated,1990,1993,Steel,Family,Sit Down,,,,,0,,
3443,Train de Mine,Parc de la Toison d'Or,Dijon,Bourgogne-Franche-Comté,France,Operated,1990,1993,Steel,,Sit Down,1968,,,26.8,0,,1:30
3444,Hurricane / ハリケーン,Himeji Central Park,Himeji,Hyōgo,Japan,Operating,2007-03-24,,Steel,Extreme,Sit Down,,,,,3,,
3445,Blue Dragon Train,Neung-dong,Songdong-Gu,Seoul,South Korea,Operated,1973-05-05,1983-11-20,Steel,Family,Sit Down,,,,,0,,
3446,Gusano Loco,Mundo Divertido,Tijuana,Baja California,Mexico,Operating,2003,,Steel,Family,Sit Down,,,,,0,,
3447,Raton Loco,Mundo Divertido,Tijuana,Baja California,Mexico,Operating,2004,,Steel,Thrill,Sit Down,,,,,0,,
3448,Flight of the Phoenix / 飞天凤凰,Beilun,Ningbo,Zhejiang,China,Operated,2006-01-18,2019-10-15,Steel,Extreme,Sit Down,2723.1,101.7,,49.7,8,,
3449,unknown,Recreation Park,Asheville,North Carolina,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3450,unknown,Luna Park,Brooklyn,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3451,unknown,Deno's Wonder Wheel Amusement Park,Brooklyn,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3452,Jet Coaster / 快速滑行车,Pearl Land,Zhuhai,Guangdong,China,Operated,,,Steel,,Sit Down,,,,,0,,
3454,Zaturn / ザターン,Yahata Higashi,Kitakyushu,Fukuoka,Japan,Operated,2006-04-29,2017-12-31,Steel,Extreme,Sit Down,1313.3,205.3,197.6,80.3,0,88.9,
3455,unknown,Kumamoto City Zoological and Botanical Gardens,Cainta,Kumamoto,Japan,Operated,,,Steel,,Sit Down,,,,,0,,
3456,unknown / コンポイレース,Nara Dreamland,Nara,Nara,Japan,Operated,2005,2006-08-31,Steel,Kiddie,Sit Down,,,,,0,,
3457,Vertigo,Wavre,Walloon Brabant,Wallonia,Belgium,Operated,2007-06-14,2008-05-19,Steel,Thrill,Suspended,2368,180,,37.3,0,20,1:34
3458,Flying Turns,Knoebels Amusement Resort,Elysburg,Pennsylvania,United States,Operating,2013-10-05,,Wood,Thrill,Bobsled,1300,50,,24,0,,
3459,Miner Mike,Fiddlesticks Family Fun Park,Scottsdale,Arizona,United States,Operated,2005,2008,Steel,Kiddie,Sit Down,,,,,0,,
3460,Cat's Revenge,Funtasticks Family Fun Park,Tucson,Arizona,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3461,Bronco Buster,Wild West World,Valley Center,Kansas,United States,Operated,2007-05-05,2007-07-08,Steel,Family,Sit Down,,,,,0,,
3462,Crazy Mouse,Wild West World,Valley Center,Kansas,United States,Operated,2007-05-05,2007-07-08,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
3463,Comet Jr.,Kiddieland Amusement Park,Wichita,Kansas,United States,Operated,,,Wood,Family,Sit Down,,,,,0,,
3464,unknown,Poa Place Resort,Eldoret,Uasin Gishu,Kenya,Operating,2018,,Steel,Family,Sit Down,,,,,0,,
3465,Man-O-War / E型战车,Mysterious Island,Zhuhai,Guangdong,China,Operating,2006-01-29,,Steel,Extreme,Sit Down,,,,,3,,
3466,Skycar,Mysterious Island,Zhuhai,Guangdong,China,Operating,2005-12,,Steel,Extreme,Sit Down,1476.3,111.6,,56.5,1,90,1:25
3467,Bobsled,Fantasy Forest at the Flushing Meadows Carousel,Flushing,New York,United States,Operated,1939-04-30,1940-10-27,Wood,,Bobsled,,,,,0,,
3468,Bobsled,Coney Island - Joe Bonsignore,Brooklyn,New York,United States,Operated,1941,1974,Wood,,Bobsled,,,,,0,,
3469,Flying Turns,Century of Progress,Chicago,Illinois,United States,Operated,1933-05-27,1934-10-31,Wood,,Bobsled,,,,,0,,
3470,Blizzard,Star City,Pasay,Metro Manila,Philippines,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3471,Dragon Express,Star City,Pasay,Metro Manila,Philippines,Operating,2006-01-31,,Steel,Family,Sit Down,,,,,0,,
3472,unknown,Six Flags Darien Lake,Darien Center,New York,United States,In Storage,,,Steel,Extreme,Stand Up,2300,90,85,,1,,
3473,Twist n' Shout,World of Fun,Cainta,Rizal,Philippines,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
3474,Harvest Time / 丰收时刻,Happy Valley,Chaoyang,Beijing,China,Operated,2006-07-09,2014,Steel,Thrill,Sit Down,,,,,0,,
3475,10 Inversion Roller Coaster / 十环过山车,Panyu,Guangzhou,Guangdong,China,Operating,2006-02,,Steel,Extreme,Sit Down,2788.7,98.4,,49.7,10,,1:32
3476,Twister Coaster / 天旋地转,Panyu,Guangzhou,Guangdong,China,In Storage,,,Steel,Thrill,Sit Down,,,,,0,,
3477,Family Gravity Coaster / 亲亲过山车,Panyu,Guangzhou,Guangdong,China,Operated,2006-02,2011,Steel,Family,Sit Down,262.5,13,,,0,,
3478,Toboggan,Bendix Woods County Park,New Carlisle,Indiana,United States,SBNO,,1970,Steel,Family,Sit Down,,,,,0,,
3479,Dragon Coaster,All Star Adventures,Wichita,Kansas,United States,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
3480,Mini Mine Rush,Ilkeston,Derbyshire,England,United Kingdom,Operated,2006-04-08,2006,Steel,Family,Sit Down,262.5,13,,,0,,
3481,Velvet Coaster,Lakeside Amusement Park,Denver,Colorado,United States,Operated,1908,1911,Wood,,Sit Down,,,,,0,,
3482,Tidal Wave,Cherry Valley Golf & Games,Rockford,Illinois,United States,SBNO,,2006,Steel,Kiddie,Sit Down,,,,,0,,
3483,Tropical Track,Happyland,Granges,Valais,Switzerland,Operating,2006-04-08,,Steel,Family,Sit Down,689,24.6,,,0,,1:14
3484,Python Pit,Jeepers,Buffalo,New York,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
3485,Roller Coaster,Fairyland Kiddie Park,Brooklyn,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3486,Montanha Russa,Play Kid,Nova Iguaçu,Rio De Janeiro,Brazil,Operating,1993,,Steel,Thrill,Sit Down,,,,,0,,
3487,Logster,Takarazuka Garden Fields,Takarazuka,Hyōgo,Japan,Operated,,,Steel,,Sit Down,,,,,0,,
3488,Bullster,Takarazuka Garden Fields,Takarazuka,Hyōgo,Japan,Operated,,,Steel,,Sit Down,,,,,0,,
3489,Mad Classic,Thrill Valley,Gotemba,Shizuoka,Japan,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3490,SL Coaster,Thrill Valley,Gotemba,Shizuoka,Japan,Operated,,,Steel,,Sit Down,,,,,0,,
3491,Super Roller Coaster / スーパーローラーコースター,Fantasy Dome,Tomakomai,Hokkaido,Japan,Operated,1990,1997,Steel,,Sit Down,2445,115,,56,0,50,
3492,unknown,Seiro,Kitakanbara,Niigata,Japan,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
3493,unknown / ベガス・パニック,Fantasy Dome Kishiwada,Kishiwada,Osaka,Japan,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
3494,Reindeer Coaster,Obihiro,Tokachi,Hokkaido,Japan,SBNO,,2002,Steel,Family,Sit Down,,,,,0,,
3495,Dyna Coaster / ダイナコースター,Otaru,Shiribeshi,Hokkaido,Japan,Operated,,,Steel,Family,Sit Down,,,,,0,,
3496,Super Coaster,Utopia Shidaka,Beppu,Ōita,Japan,Operated,1999,1999,Steel,Thrill,Sit Down,,,,,0,,
3497,unknown,Greenpia Ena,Ena,Gifu,Japan,Operated,,,Steel,,Sit Down,,,,,0,,
3498,Wipeout,Lowestoft,Suffolk,England,United Kingdom,Operating,2007-07-28,,Steel,Extreme,Sit Down,935,116.5,,47,3,,1:48
3499,Half Pipe / U型滑板,Panyu,Guangzhou,Guangdong,China,Operating,2006-02,,Steel,Thrill,Sit Down,229.6,98.4,,43.5,0,,2:00
3500,Jumbo Jet,Xinghai Square,Dalian,Liaoning,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3501,Looping Star,Xinghai Square,Dalian,Liaoning,China,Operated,,,Steel,Extreme,Sit Down,1197.5,36.1,,,1,,
3502,Crazy Mouse / 疯狂老鼠,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3503,Feng Shen Coaster / 风神过山车,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operated,2003,2014-01-01,Steel,Extreme,Sit Down,876,147.7,114.8,49.7,1,,1:40
3504,Space Trip / 宇宙旅行,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,SBNO,,2010,Steel,Thrill,Sit Down,1377.9,37.8,24.8,28,0,,1:25
3505,Worm Coaster / 青虫过山车,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operated,,,Steel,Family,Sit Down,,,,,0,,
3506,Mine Coaster / 矿山车,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operated,2003,2017,Steel,,Sit Down,,,,,0,,
3507,Spinning Coaster / 自旋滑车,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3508,unknown,Dreamland Park,Ta'izz,Taizz,Yemen,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
3509,Looping Star,Guandu,Kunming,Yunnan,China,Operated,,,Steel,Extreme,Sit Down,1197.5,36.1,,,1,,
3510,Crossbow,Bowcraft Playland,Scotch Plains,New Jersey,United States,Operated,2006-07,2018-09-30,Steel,Thrill,Sit Down,1260,55,,40,0,,
3511,Crazy Cobra / 疯狂眼镜蛇,Discoveryland,Dalian,Liaoning,China,Operating,2006-07-16,,Steel,Extreme,Sit Down,2705,78.8,,60,4,,1:15
3512,Hyper Kid Coaster,Fantasy Dome,Hachinohe,Aomori,Japan,SBNO,,2015,Steel,Thrill,Sit Down,,,,,0,,
3513,Hornet,Wonderland Amusement Park,Amarillo,Texas,United States,Operating,2009-06-03,,Steel,Thrill,Sit Down,1148.3,27.9,,,0,,
3514,unknown,Joyland Amusement Park,Lubbock,Texas,United States,In Storage,,,Steel,Extreme,Sit Down,849,137.8,,60,1,,0:33
3515,Loopen,Katoli's World,Dakeng,Taichung,Taiwan,Operated,,,Steel,Extreme,Sit Down,,,,,1,,
3516,Jet Star,Katoli's World,Dakeng,Taichung,Taiwan,Operated,,,Steel,,Sit Down,,,,,0,,
3517,Chenille,Jardin d'Acclimatation,Paris,Île-de-France,France,Operated,1992,2001,Steel,Family,Sit Down,,,,,0,,
3518,Kiddie Coaster,Vollmar's Park,Bowling Green,Ohio,United States,Operated,1964,1990,Steel,Kiddie,Sit Down,,,,,0,,
3519,Upper Air Speeding Car / 高空飞车,Zuohai Park,Fuzhou,Fujian,China,Operated,2000-09-26,2014-03,Steel,Extreme,Sit Down,918.7,,,,1,,
3520,"Correcaminos Bip, Bip",San Martín de la Vega,Madrid,Community of Madrid,Spain,Operating,2009-05-16,,Steel,Family,Sit Down,1574.8,52.5,,37.3,0,,1:16
3521,Coasting Thru Switzerland,Dreamland,Brooklyn,New York,United States,Operated,1904-05-15,1911-05-26,Wood,,Sit Down,,,,,0,,
3522,Wild Mouse,Stavelot,Liège,Wallonia,Belgium,Operated,2006-07-15,2006-08-31,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
3523,Garden Express,Leolandia,Capriate San Gervasio,Lombardy,Italy,Operated,,,Steel,Family,Sit Down,,,,,0,,
3524,Thriller,Leolandia,Capriate San Gervasio,Lombardy,Italy,Operated,2006,2007,Steel,Thrill,Sit Down,1410.8,54.2,,,0,,1:15
3525,Crazy Mouse,Brean,Somerset,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
3526,Magic Mouse,Brean,Somerset,England,United Kingdom,Operating,2007,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
3527,Himalaya,Parc d'Attractions d'Alger,Algeria,Algiers,Algeria,Operated,2006,2014,Steel,Thrill,Sit Down,,,,,0,,
3528,Achterbahn,Trampoline am See,Böckingen,Baden-Württemberg,Germany,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3529,Dragon,HotZone,Brasília,Federal District,Brazil,Operated,2006,2012,Steel,Family,Sit Down,,,,,0,,
3530,Happy Mountain,Nova Nicolândi,Brasília,Federal District,Brazil,Operating,2005,,Steel,Family,Sit Down,,,,,0,,
3531,Roller Coaster,Nova Nicolândi,Brasília,Federal District,Brazil,Operating,2002,,Steel,Thrill,Sit Down,1066.3,36.1,,28,0,,0:55
3532,Roller Coaster,EuroPark Milano Idroscalo,Segrate,Lombardy,Italy,Operated,2006,2014-01-01,Steel,Thrill,Sit Down,1066.3,36.1,,28,0,,0:55
3533,Bruco Mela,EuroPark Milano Idroscalo,Segrate,Lombardy,Italy,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
3534,Wicked,Lagoon,Farmington,Utah,United States,Operating,2007-06-01,,Steel,Extreme,Sit Down,2050.5,110,,55,1,90,1:46
3535,unknown,Six Flags America,Upper Marlboro,Maryland,United States,In Storage,,,Steel,Extreme,Pipeline,1421,96.8,92,44,3,85,1:40
3536,Butterfly,Trampoline am See,Böckingen,Baden-Württemberg,Germany,Operated,2005,2011-03-07,Steel,Family,Sit Down,,20,,,0,,
3537,Tater Bug Terror,Bushkill Park,Easton,Pennsylvania,United States,SBNO,,2006,Steel,Kiddie,Sit Down,,,,,0,,
3538,Butterfly,Technik Museum Speyer,Speyer,Rhineland-Palatinate,Germany,Operating,2006-04,,Steel,Family,Sit Down,,20,,,0,,
3539,Dipper,Portrush,Antrim,Northern Ireland,United Kingdom,Operated,1939,1942,Wood,,Sit Down,,,,,0,,
3540,Thriller,EuroPark Milano Idroscalo,Segrate,Lombardy,Italy,Operated,,,Steel,Thrill,Sit Down,1410.8,54.2,,,0,,1:15
3541,Pierrot Coaster,Nishi,Hiroshima,Hiroshima,Japan,Operating,2005,,Steel,Family,Sit Down,487.2,27.9,,18.6,0,,
3542,Figure 8,Hazle Park,West Hazleton,Pennsylvania,United States,Operated,1905,1922,Wood,,Sit Down,,,,,0,,
3543,Greyhound,Hazle Park,West Hazleton,Pennsylvania,United States,Operated,1923,1939,Wood,,Sit Down,,,,,0,,
3544,Butaten Kids Coaster / ブタ天キッズコースター,Tokyo German Village,Sodegaura,Chiba,Japan,Operating,2005,,Steel,Family,Sit Down,485.6,18.1,,18.6,0,,1:46
3545,Strawberry Junior Coaster,Chapel St. Leonards,Lincolnshire,England,United Kingdom,Operated,2004,2009,Steel,Family,Sit Down,,,,,0,,
3546,Scenic Railway,Brandywine Picnic Park,West Chester,Pennsylvania,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3547,Express,Brandywine Picnic Park,West Chester,Pennsylvania,United States,Operated,1926,1980,Wood,,Sit Down,,,,,0,,
3548,Screaming Dragon,Como Town,St. Paul,Minnesota,United States,Operated,2006,2013,Steel,Family,Sit Down,,,,,0,,
3549,Kirintaiyo-kun,AniPa,Akita,Akita,Japan,Operating,2006,,Steel,Family,Sit Down,518.3,24.9,,18.6,0,,
3550,Pop Spin Coaster,Iwayama Park Land,Morioka,Iwate,Japan,Operating,1981-07-13,,Steel,,Sit Down,1404.2,,,34.5,0,,
3551,Pippin,Luna Park,Cleveland,Ohio,United States,Operated,1923,1929,Wood,,Sit Down,,,,,0,,
3552,North Wind Coaster,Luna Park,Cleveland,Ohio,United States,Operated,1915,1929,Wood,,Sit Down,,,,,0,,
3553,Scenic Railroad,Luna Park,San Jose,California,United States,Operated,1910,1916,Wood,,Sit Down,,,,,0,,
3554,Wildcat,Adventure Park USA,Monrovia,Maryland,United States,Operating,2007-03-30,,Steel,Thrill,Sit Down,1509.2,44.3,,,0,,
3555,Speed Mouse,Fami P.A.R.C,Nonville,Île-de-France,France,Operated,2006-06-01,2006-08-28,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0,,1:30
3556,Figure 8,Stanton Park,Steubenville,Ohio,United States,Operated,1905,1912,Wood,,Sit Down,,,,,0,,
3557,unknown,Stanton Park,Steubenville,Ohio,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3558,L.A. Thompson Scenic Railway,Wonderland Amusement Park,Minneapolis,Minnesota,United States,Operated,1905,1911,Wood,,Sit Down,,,,,0,,
3559,Cannonball,Minnesota State Fair,St. Paul,Minnesota,United States,Operated,1914,1935,Wood,,Sit Down,,,,,0,,
3560,Davna Custar,Splash the Fun World,Ahmedabad,Gujarat,India,Operating,2009,,Steel,Family,Sit Down,,,,,0,,
3561,Toboggan,Wildwood Amusement Park,Mahtomedi,Minnesota,United States,Operated,1893,1905,Wood,,Sit Down,,,,,0,,
3562,Pippin,Wildwood Amusement Park,Mahtomedi,Minnesota,United States,Operated,1925,1932,Wood,,Sit Down,,,,,0,,
3563,Figure 8,Phalen Park,St. Paul,Minnesota,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3564,Roller Coaster,Reynolds Park,Winston Salem,North Carolina,United States,Operated,1957,1966,Steel,Kiddie,Sit Down,300,12,,,0,,
3565,unknown,Spaceland,Nassau,New York,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3566,unknown,Dells Springs Park,Wisconsin Dells,Wisconsin,United States,Operated,1956,1958,Steel,Kiddie,Sit Down,,,,,0,,
3567,Butterfly,Familienpark Herne,Herne,North Rhine-Westphalia,Germany,Operating,1994,,Steel,Family,Sit Down,,20,,,0,,
3568,Big Apple,Northampton,Northamptonshire,England,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
3569,Grand 8 TGV,Florida Parc,Brochon,Bourgogne-Franche-Comté,France,Operated,2006-01-01,2016,Steel,Family,Sit Down,656.2,,,,0,,
3570,Maverick,Cedar Point,Sandusky,Ohio,United States,Operating,2007-05-26,,Steel,Extreme,Sit Down,4450,105,100,70,2,95,2:30
3572,Pocono Lightning,Pocono Play Park,East Stroudsburg,Pennsylvania,United States,Operated,2008-07-21,2008,Steel,Kiddie,Sit Down,,,,,0,,
3573,Rage,Southend On Sea,Essex,England,United Kingdom,Operating,2007-02-10,,Steel,Extreme,Sit Down,1184.4,72.2,,43.5,3,97,
3574,Sea Dragon Coaster / シードラゴンコースター,Minamichita Beach Land & Minamichita Toy Kingdom,Nagoya,Aichi,Japan,Operated,2006,2015,Steel,Family,Sit Down,,,,,0,,
3575,Dschungel-Bahn,Funhall Mering,Mering,Bavaria,Germany,Operated,,,Steel,Family,Sit Down,,20,,,0,,
3576,Spinning Coaster,Tikuji-ni-wadi,Thane,Maharashtra,India,Operating,2006,,Steel,Thrill,Sit Down,,,,,0,,
3577,Worm Coaster,Tikuji-ni-wadi,Thane,Maharashtra,India,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
3578,Runaway Train,Warrington,Cheshire ,England,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,1:30
3579,Figure 8,Lake Como Park,Fort Worth,Texas,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3580,Spider-Man Doc Ock's Revenge,IMG Worlds of Adventure,Dubai,Dubai,United Arab Emirates,Operating,2016-08-31,,Steel,Thrill,Sit Down,1312.3,,,,0,,
3581,Wacky Worm,Trimper Rides,Ocean City,Maryland,United States,Operated,2006,2019,Steel,Family,Sit Down,,,,,0,,
3582,unknown,Dream Park,Algeria,Algiers,Algeria,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3583,Buffalo Coaster,Zoomarine,Albufeira,Faro,Portugal,Operated,,,Steel,Family,Sit Down,,,,,0,,
3584,Royal Giant Dips,Lakeside Park,Marinette,Wisconsin,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3585,Bobsleighbanan,Gröna Lund,Stockholm,Stockholm,Sweden,Operated,,,Wood,,Sit Down,,,,,0,,
3586,Berg och dalbanan,Stockholm Exhibition,Stockholm,Stockholm,Sweden,Operated,,,Wood,,Sit Down,,,,,0,,
3587,Balancier,Futuroscope,Chasseneuil-du-Poitou,Nouvelle-Aquitaine,France,Operating,2006,,Steel,Family,Sit Down,,20,,,0,,
3588,Tren Bravo,Benidorm,Alicante,Valencian Community,Spain,Operated,2000-07,2007,Steel,Family,Sit Down,1292.7,,,28,0,,
3589,Troy,Toverland,Sevenum,Limburg,Netherlands,Operating,2007-06-29,,Wood,Extreme,Sit Down,3534,104.5,100.7,54,0,,1:50
3590,Go Gator,Route 66 Carousel Park,Joplin,Missouri,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3591,Figure 8,White City,Oshkosh,Wisconsin,United States,Operated,,,Wood,,Sit Down,,,,,0,,
3592,Imomushi-Kun / ちびっこコースターイモむし君,Miroku no Sato,Fukuyama,Hiroshima,Japan,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
3593,Figure Eight,Tuscora Park,New Philadelphia,Ohio,United States,Operated,1907,1907,Wood,,Sit Down,,,,,0,,
3594,El Bandido,Western Playland,Sunland Park,New Mexico,United States,Operating,2006,,Steel,Thrill,Sit Down,,,,,0,,
3595,Miner Coaster,Western Playland,Sunland Park,New Mexico,United States,Operating,2006,,Steel,Family,Sit Down,,,,,0,,
3596,Muntanya Russa,Barcelona,Barcelona,Catalonia,Spain,Operating,2008-12-23,,Steel,Thrill,Sit Down,2427.8,82,101.7,49.7,0,,
3597,Mini Montaña Rusa,Barcelona,Barcelona,Catalonia,Spain,Operated,1966,1998,Steel,Kiddie,Sit Down,,,,,0,,
3598,Harvest Express Coaster,Nut Tree Park,Vacaville,California,United States,Operated,2006-10-20,2008,Steel,Family,Sit Down,,24,,,0,,
3599,unknown,Beverly Park,Los Angeles,California,United States,Operated,1971,1974,Steel,Kiddie,Sit Down,,,,,0,,
3600,Roller Coaster,Union Park,Dubuque,Iowa,United States,Operated,1908,1934,Wood,,Sit Down,,,,,0,,
3601,Midnight Express,Krazy City,West Nyack,New York,United States,Operated,,,Steel,Family,Sit Down,,,,,0,,
3602,Formule X,Drievliet Family Park,The Hague,Zuid-Holland,Netherlands,Operating,2007-04-06,,Steel,Extreme,Sit Down,1164.7,49.3,,43.5,2,,0:47
3603,Miner Mike,SkateDaze,Omaha,Nebraska,United States,Operated,2006,2019-03-31,Steel,Kiddie,Sit Down,,,,,0,,
3604,Gliding Dragon / 滑行龙,Licheng,Quanzhou,Fujian,China,Operated,1998,2019,Steel,Family,Sit Down,,,,,0,,
3606,unknown,DelGrosso's Amusement Park,Tipton,Pennsylvania,United States,In Storage,,,Steel,Extreme,Sit Down,1565,70,65,55,3,,1:20
3607,Mad Mouse,Chain of Rocks Amusement Park,St. Louis,Missouri,United States,Operated,1959,1970,Steel,Thrill,Sit Down,,,,,0,,
3608,Cilgin Kopekbaligi,Fun Lab,Istanbul,Istanbul,Turkey,Operating,2005-10-15,,Steel,Family,Sit Down,,,,,0,,
3609,Mystery Mine,Dollywood,Pigeon Forge,Tennessee,United States,Operating,2007-04-13,,Steel,Extreme,Sit Down,1804.5,85.3,,43.5,2,95,2:30
3610,Big Apple,Hastings,East Sussex,England,United Kingdom,Operated,2006,2011,Steel,Family,Sit Down,,,,,0,,
3611,Gold Mine Train,Cowboyland,Voghera,Lombardy,Italy,Operating,2006,,Steel,Family,Sit Down,442.9,19.7,,21.3,0,,
3612,Tajfun,Lunapark Sowiński,Władysławowo,Pomorskie,Poland,Operating,1997,,Steel,Thrill,Sit Down,,,,,0,,
3613,Kirnu,Linnanmäki,Helsinki,Uusimaa,Finland,Operating,2007-04-27,,Steel,Extreme,Wing,465.9,82,,37.3,0,,0:42
3614,Gonzales,Parc du Bocasse,Bocasse,Normandy,France,Operating,2006,,Steel,Family,Sit Down,442.9,19.7,,21.3,0,,
3615,Family Coaster,Freizeitpark Plohn,Lengenfeld,Saxony,Germany,Operating,2006,,Steel,Family,Sit Down,452.8,,,,0,,0:55
3616,Little Dipper,Doodle-Bug Park,Trevorton,Pennsylvania,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3617,Desert Race,Heide Park Resort,Soltau,Lower Saxony,Germany,Operating,2007-05-15,,Steel,Extreme,Sit Down,2132.5,62.3,,63.4,0,,0:49
3618,Python Pit,Jeepers,Southfield,Michigan,United States,Operated,1999,2012,Steel,Family,Sit Down,,,,,0,,
3619,Pirates Hideaway,Casino Pier,Seaside Heights,New Jersey,United States,Operating,2007-05-29,,Steel,Thrill,Sit Down,,,,,0,,
3620,Runaway Train,Fun Center at Paige's Crossing,Columbia City,Indiana,United States,Operating,2007-06-01,,Steel,Family,Sit Down,,,,,0,,
3621,Hollywood Dream: The Ride / ハリウッド・ドリーム・ザ・ライド,Konohana,Osaka,Osaka,Japan,Operating,2007-03-09,,Steel,Extreme,Sit Down,3937,144.3,,55.9,0,50,2:31
3622,Caterpillar,Hemsby,Norfolk,England,United Kingdom,Operating,2003,,Steel,Kiddie,Sit Down,,,,,0,,
3623,Bobsled,Village,Scotts Valley,California,United States,Operated,1957,1979,Steel,Kiddie,Sit Down,,,,,0,,
3624,Sea Dragon,Hunstanton,Norfolk,England,United Kingdom,Operating,1996,,Steel,Family,Sit Down,,,,,0,,
3625,Roller Coaster / 过山车,Tianjin Amusement Park,Hexi,Tianjin,China,Operated,1997-05,2009,Steel,Extreme,Sit Down,2913.4,124.7,,55.9,2,,
3626,Jungle Mouse / 丛林鼠,Tianjin Amusement Park,Hexi,Tianjin,China,Operated,1996,2009,Steel,Thrill,Sit Down,,,,,0,,
3627,Sea Dragon,Great Yarmouth,Norfolk,England,United Kingdom,Operated,,,Steel,Family,Sit Down,,,,,0,,
3628,Miner Mike,iT'Z Family Food & Fun,Albuquerque,New Mexico,United States,Operated,2006-07-31,2012,Steel,Kiddie,Sit Down,,,,,0,,
3629,Blizzard,Weston-Super-Mare,Somerset,England,United Kingdom,Operated,,,Steel,,Sit Down,721.8,24.6,,22.4,0,,
3630,Dragon,Iwayama Park Land,Morioka,Iwate,Japan,Operating,2001-09-06,,Steel,Family,Sit Down,,,,,0,,
3631,Griffon,Busch Gardens Williamsburg,Williamsburg,Virginia,United States,Operating,2007-05-18,,Steel,Extreme,Sit Down,3108,205,,71,2,90,3:00
3632,Satellite Coaster,Space City,Dubai,Dubai,United Arab Emirates,Operated,2006,2012,Steel,,Sit Down,393.7,29.5,,,0,,
3633,Kiddie Coaster,Dorney Park & Wildwater Kingdom,Allentown,Pennsylvania,United States,Operated,,,Steel,Kiddie,Sit Down,,,,,0,,
3634,Family Roller Coaster,Foy's Lake Amusement World,Chittagong,Chittagong,Bangladesh,Operating,2004,,Steel,Family,Sit Down,,,,,0,,
3635,Journey to Atlantis,SeaWorld San Antonio,San Antonio,Texas,United States,Operating,2007-05-11,,Steel,Thrill,Sit Down,,100,,,0,,3:30
3636,Waku Waku Coaster / わく☆わくコースター,Tojoko Toy Kingdom,Tojo,Hyōgo,Japan,Operating,2006-07-15,,Steel,Family,Sit Down,485.5,18,,18.6,0,,
3637,Camel Back,Yoshinogawa Yuenchi,Yoshinogawa,Tokushima,Japan,Operated,1989,2011-08-31,Steel,,Sit Down,,,,,0,,
3638,Jungle Mouse,Yoshinogawa Yuenchi,Yoshinogawa,Tokushima,Japan,Operated,,,Steel,Thrill,Sit Down,,,,,0,,
3639,Super Coaster / スーパーコースター,Mito,Mine,Yamaguchi,Japan,Operating,1995-07,,Steel,Thrill,Sit Down,,,,,0,,
