2514,Nighthawk,Carowinds,Charlotte,North Carolina,United States,Operating,2004-03-20,,Steel,Extreme,Flying,2766.0,115.0,,51.0,5.0,,1:50
2516,Time Warp,Canada's Wonderland,Vaughan,Ontario,Canada,Operating,2004,,Steel,Extreme,Flying,1282.8,50.0,,25.7,2.0,,1:04
2522,Bear Coaster / くまさんコースター,Chikusa,Nagoya,Aichi,Japan,Operating,2003,,Steel,,Sit Down,479.0,15.9,,15.5,0.0,,1:20
2528,Hydra the Revenge,Dorney Park & Wildwater Kingdom,Allentown,Pennsylvania,United States,Operating,2005-05-07,,Steel,Extreme,Sit Down,3198.0,95.0,105.0,53.0,7.0,68.0,2:35
2529,Tobiachterbahn,Tobiland,Köln,North Rhine-Westphalia,Germany,Operated,2003,2007-05-01,Steel,Kiddie,Sit Down,196.8,11.5,,15.5,0.0,,
2536,Silver Bullet,Knott's Berry Farm,Buena Park,California,United States,Operating,2004-12-07,,Steel,Extreme,Inverted,3125.0,146.0,109.0,55.0,6.0,,2:30
2556,Crazy Taxi Coaster,Kid City,South Jakarta,Jakarta,Indonesia,Operating,2016-02-06,,Steel,Family,Sit Down,679.2,27.9,,21.7,0.0,,0:44
2557,Speedy Bob,Lichtaart,Antwerp,Flemish Region,Belgium,Operating,1998-07-02,,Steel,Thrill,Sit Down,1213.9,45.9,,28.0,0.0,,1:25
2558,Wild Mouse / ワイルドマウス,Nagashima Spa Land,Kuwana,Mie,Japan,Operating,1996,,Steel,Thrill,Sit Down,1213.9,45.9,,28.0,0.0,,1:28
2561,Super Flight,Playland Park,Rye,New York,United States,Operating,2004,,Steel,Extreme,Flying,1282.8,50.0,,25.7,2.0,,0:48
2565,Twister Coaster,Bostanci Luna Park,Kadıköy,Istanbul,Turkey,Operating,2008,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
2568,Jungle Coaster,Windsor,Berkshire,England,United Kingdom,Operated,2004-03-20,2009,Steel,Thrill,Sit Down,1312.3,51.8,49.8,35.0,0.0,,1:35
2572,Spinning Dragons,Worlds of Fun,Kansas City,Missouri,United States,Operating,2004-04-17,,Steel,Thrill,Sit Down,1345.0,54.0,,31.0,0.0,50.0,1:30
2586,Hell Cat,Clementon Park,Clementon,New Jersey,United States,SBNO,,2019-09-09,Wood,Extreme,Sit Down,2602.0,110.0,105.0,56.0,0.0,62.0,1:30
2590,Heiße Fahrt,Wild- und Freizeitpark Klotten/Cochem,Klotten,Rhineland-Palatinate,Germany,Operating,2004-04-01,,Steel,Thrill,Sit Down,1745.4,57.4,,34.2,0.0,46.0,1:20
2594,Magic Mouse,Fantasia Luna Park,Faliraki,South Aegean,Greece,Operated,2003-06-21,2009,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
2595,Sand Serpent,Busch Gardens Tampa,Tampa,Florida,United States,Operating,2004-02,,Steel,Thrill,Sit Down,1213.9,45.9,,28.0,0.0,,1:50
2597,Crazy Mouse,DelGrosso's Amusement Park,Tipton,Pennsylvania,United States,Operating,2004,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
2605,Bruco Verde,Safari Park,Pombia,Piedmont,Italy,Operating,2000,,Steel,Family,Sit Down,393.7,41.0,,13.4,0.0,,
2608,Speedy Gonzales,Cavallino Matto,Castagneto Carducci,Tuscany,Italy,Operating,2003,,Steel,Family,Sit Down,442.9,19.7,,21.3,0.0,,
2612,Colossus,Habtoorland,Jamhour Haret El Sit,Mount Lebanon,Lebanon,Operated,,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
2613,Super Grovers Box Car Derby,SeaWorld San Antonio,San Antonio,Texas,United States,Operating,2004-04,,Steel,Kiddie,Sit Down,229.7,13.1,,14.9,0.0,,
2614,Coastersaurus,Legoland California,Carlsbad,California,United States,Operating,2004-04-01,,Steel,Family,Sit Down,492.2,18.1,,20.5,0.0,,
2648,Half Pipe,Elitch Gardens,Denver,Colorado,United States,Operating,2004-05-27,,Steel,Thrill,Sit Down,229.7,98.4,,43.5,0.0,,2:00
2649,Xtreme,Drievliet Family Park,The Hague,Zuid-Holland,Netherlands,Operated,2004-04-03,2006,Steel,Thrill,Sit Down,1391.1,50.8,,37.3,0.0,50.0,1:26
2654,Ragin' Cajun,Six Flags Great America,Gurnee,Illinois,United States,Operated,2004-05-28,2013-10-27,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
2657,Steel Dragon,Waldameer,Erie,Pennsylvania,United States,Operating,2004-07-02,,Steel,Thrill,Sit Down,1391.1,50.8,,37.3,0.0,50.0,1:24
2660,Spinturn Coaster / スピンターンコースター,Nasu,Nasu,Tochigi,Japan,Operating,2004-04-27,,Steel,Thrill,Sit Down,1640.4,69.9,,29.2,0.0,,2:03
2662,SheiKra,Busch Gardens Tampa,Tampa,Florida,United States,Operating,2005-05-21,,Steel,Extreme,Sit Down,3188.0,200.0,,70.0,1.0,90.0,2:20
2667,Hades 360,Mt. Olympus Water & Theme Park,Wisconsin Dells,Wisconsin,United States,Operating,2005-05-14,,Wood,Extreme,Sit Down,4746.0,136.0,140.0,60.0,1.0,65.0,
2668,Panic Drive / パニックドライブ,Nasu,Nasu,Tochigi,Japan,Operating,2004-02-28,,Steel,Thrill,Sit Down,774.3,32.8,,19.3,0.0,,1:23
2691,Dangai / ダンガイ,Thrill Valley,Gotemba,Shizuoka,Japan,Operated,1982-04-28,2002-05-06,Steel,Extreme,Stand Up,2624.7,98.4,,49.7,1.0,,1:40
2718,Flying School,Legoland Florida,Winter Haven,Florida,United States,Operating,2004-12-09,,Steel,Family,Inverted,1122.1,48.6,,26.0,0.0,,1:30
2721,Speed: No Limits,Narberth,Pembrokeshire,Wales,United Kingdom,Operating,2006-04-13,,Steel,Extreme,Sit Down,1968.5,114.8,,59.0,2.0,97.0,
2723,Cobra,Romsey,Hampshire,England,United Kingdom,Operating,2006-03-18,,Steel,Thrill,Sit Down,1476.4,54.2,,31.1,0.0,,
2730,Wallis's Wonderful Wriggling Wirral Wacky Worm,New Brighton,Merseyside,England,United Kingdom,Operating,2004-02-29,,Steel,Family,Sit Down,393.7,41.0,,13.4,0.0,,3:05
2746,Coastersaurus,Legoland Florida,Winter Haven,Florida,United States,Operating,2004-11-26,,Wood,Family,Sit Down,1365.0,40.0,,32.0,0.0,,0:50
2747,Booster Bike,Toverland,Sevenum,Limburg,Netherlands,Operating,2004-07-27,,Steel,Thrill,Sit Down,1968.5,49.3,,46.6,0.0,,1:08
2749,Doble Loop,Salitre Magico,Bogotá,Cundinamarca,Colombia,Operating,2004-07-12,,Steel,Extreme,Sit Down,2822.0,59.1,,56.0,2.0,,
2773,Sky Wheel,Skyline Park,Bad Wörishofen,Bavaria,Germany,Operating,2004-10,,Steel,Extreme,Sit Down,492.2,151.6,,65.3,2.0,,0:50
2775,Wild Train,Fantasiana,Strasswalchen,Salzburg,Austria,Operating,2005-04-23,,Steel,Thrill,Sit Down,984.3,59.1,,29.8,0.0,,
2780,Speedway Coaster,NASCAR SpeedPark,Sevierville,Tennessee,United States,Operating,2004,,Steel,Family,Sit Down,413.4,14.8,,18.6,0.0,,
2787,Rita,Alton,Staffordshire,England,United Kingdom,Operating,2005-04-01,,Steel,Extreme,Sit Down,2099.7,68.8,,61.1,0.0,,0:25
2795,Little Dipper,Beverly Park,Los Angeles,California,United States,Operated,1947,1970,Steel,Kiddie,Sit Down,350.0,10.0,,10.0,0.0,,
2820,Looping Star,Rhyl,Denbighshire,Wales,United Kingdom,Operated,1986,1988,Steel,Extreme,Sit Down,1817.0,60.0,,41.0,1.0,,1:48
2827,Trombi,Särkänniemi Amusement Park,Tampere,Pirkanmaa,Finland,Operating,2005-04-30,,Steel,Extreme,Flying,1282.8,50.0,,25.7,2.0,,1:15
2832,Kingda Ka,Six Flags Great Adventure,Jackson,New Jersey,United States,Operating,2005-05-21,,Steel,Extreme,Sit Down,3118.0,456.0,418.0,128.0,0.0,90.0,0:28
2835,Wilde Maus,Toverland,Sevenum,Limburg,Netherlands,Operated,2004-07-03,2004-08-02,Steel,Thrill,Sit Down,1213.9,45.9,,28.0,0.0,,1:50
2844,Jet Star,Lunapark,Lódz,Łódzkie,Poland,Operated,2004,2015,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
2860,Backlot Stunt Coaster,Kings Island,Mason,Ohio,United States,Operating,2005-05-20,,Steel,Thrill,Sit Down,1960.0,45.2,31.2,40.0,0.0,,1:04
2861,Back Lot Stunt Coaster,Canada's Wonderland,Vaughan,Ontario,Canada,Operating,2005-05-01,,Steel,Thrill,Sit Down,1960.0,45.2,31.2,40.0,0.0,,1:04
2864,Blizzard,Al-Nasr Leisureland,Dubai,Dubai,United Arab Emirates,Operated,2004,2013,Steel,Thrill,Sit Down,721.8,24.6,,22.4,0.0,,
2873,Coca-Cola Roller,Glasgow,Glasgow,Scotland,United Kingdom,Operated,,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
2879,Family Coaster / 破浪过山车,Xing'an,Guilin,Guangxi,China,Operating,2004,,Steel,Family,Sit Down,652.9,19.7,,19.9,0.0,,
2891,Beach Coaster,Ocean View Pavilion,Jacksonville Beach,Florida,United States,Operated,1928,1949,Wood,,Sit Down,3168.0,93.0,,50.0,0.0,,1:30
2892,Jet Star,Great Adventure Amusement Park,Flushing,New York,United States,Operated,,,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
2902,Blizzard,Great Yarmouth,Norfolk,England,United Kingdom,Operated,1989,1989,Steel,,Sit Down,721.8,24.6,,22.4,0.0,,
2905,Kanonen,Liseberg,Gothenburg,Västra Götaland,Sweden,Operated,2005-04-23,2016-12-30,Steel,Extreme,Sit Down,1443.5,78.7,,46.6,2.0,90.0,0:50
2906,Shenzhou Coaster / 神舟号过山车,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operating,2005,,Steel,Extreme,Inverted,2624.7,108.3,95.2,49.7,4.0,,2:10
2916,Lady Bird Coaster,New Reoma World,Takamatsu,Kagawa,Japan,Operating,1991,,Steel,Thrill,Sit Down,912.1,28.8,,21.8,0.0,,2:30
2924,Tarántula,Madrid,Madrid,Community of Madrid,Spain,Operating,2005-05-14,,Steel,Thrill,Sit Down,2066.9,83.7,,42.3,0.0,51.0,1:30
2926,G Force,Drayton Bassett,Staffordshire,England,United Kingdom,Operated,2005-07-26,2018,Steel,Extreme,Sit Down,1263.1,82.0,,43.5,3.0,,0:45
2928,Atlantica SuperSplash,Europa Park,Rust,Baden-Württemberg,Germany,Operating,2005-03-19,,Steel,Thrill,Sit Down,1279.5,98.4,,49.7,0.0,,3:20
2930,Wildcat,Magic Landing,El Paso,Texas,United States,Operated,,,Steel,Thrill,Sit Down,1837.0,50.0,,40.0,0.0,,1:25
2934,Scream Machine,Expo '86,Vancouver,British Columbia,Canada,Operated,1986-05-02,1986-10-13,Steel,Extreme,Sit Down,2430.0,108.3,,54.7,4.0,,2:00
2936,Jet Star,Palisades Amusement Park,Cliffside Park,New Jersey,United States,Operated,1969,1971,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
2943,Alpina Bobs,Holly Park,Échemiré,Pays de la Loire,France,Operated,2001,2014,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
2944,Jungle,Drouwenerzand Attractiepark,Drouwen,Drenthe,Netherlands,Operating,2005-05-03,,Steel,Family,Sit Down,229.7,14.8,,17.9,0.0,,
2945,Flying Coaster,Genting SkyWorlds,Genting Highlands,Pahang,Malaysia,Operated,2004-12,2013-08-31,Steel,Extreme,Flying,1282.0,65.0,,25.7,2.0,,
2949,Velocity,Malton,North Yorkshire,England,United Kingdom,Operating,2005-07-02,,Steel,Thrill,Sit Down,2109.6,57.0,,54.0,0.0,,
2950,Sideshow Spin,Dollywood,Pigeon Forge,Tennessee,United States,Operated,2005,2016,Steel,Family,Sit Down,196.8,11.8,,14.1,0.0,,
2951,Cobra,PowerLand,Kauhava,Southern Ostrobothnia,Finland,Operating,2005,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
2953,Zoomerang,Alabama Adventure & Splash Adventure,Bessemer,Alabama,United States,Operated,2005-05-08,2011,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
2954,Bat,Lagoon,Farmington,Utah,United States,Operating,2005-04-16,,Steel,Family,Inverted,1122.1,48.6,,26.0,0.0,,1:30
2955,Thunderbird,PowerLand,Kauhava,Southern Ostrobothnia,Finland,Operating,2006-04-29,,Wood,Thrill,Sit Down,2713.0,82.0,80.0,48.0,0.0,,1:33
2956,Bocaraca,Parque Diversiones,La Uruca,San José,Costa Rica,Operating,2005,,Steel,Extreme,Sit Down,1148.3,64.0,,37.3,2.0,,
2966,Runaway Train,Gillian's Wonderland Pier,Ocean City,New Jersey,United States,Operated,2006,2018,Steel,Family,Sit Down,944.9,42.7,,31.3,0.0,,
2967,Kentucky Rumbler,Beech Bend,Bowling Green,Kentucky,United States,Operating,2006-05-06,,Wood,Thrill,Sit Down,2827.0,96.0,80.2,47.3,0.0,,
2968,Wild Mouse,Beech Bend,Bowling Green,Kentucky,United States,Operating,2005,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
2978,Golden Wings over the Snowfield / 雪域金翅,Happy Valley,Chaoyang,Beijing,China,Operating,2006-07-09,,Steel,Extreme,Inverted,2454.1,117.8,111.8,53.7,4.0,,1:32
2981,Leprotto Express,Mirabilandia,Savio,Emilia-Romagna,Italy,Operating,2005,,Steel,Family,Sit Down,442.9,19.7,,21.3,0.0,,1:48
2982,Jungle Racing / 丛林飞车,Happy Valley,Chaoyang,Beijing,China,Operating,2006-07-09,,Steel,Thrill,Sit Down,2575.5,45.9,,30.1,0.0,,2:20
2983,Crazy Mouse,Fantasy Island,Grand Island,New York,United States,Operated,2005-07-25,2019,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,2:15
2985,Kumali,Malton,North Yorkshire,England,United Kingdom,Operating,2006-04-01,,Steel,Extreme,Inverted,2202.8,117.8,111.8,54.9,4.0,,1:32
2986,Jozi Express,Gold Reef City,Johannesburg,Gauteng,South Africa,Operating,2004-12,,Steel,Family,Sit Down,2303.2,78.8,,42.3,0.0,,1:30
2992,Jet Star,Serengeti Park,Hodenhagen,Lower Saxony,Germany,Operated,,,Steel,Thrill,Sit Down,1765.1,44.3,,31.1,0.0,,
2993,Cliffhanger,Ventnor,Isle of Wight,England,United Kingdom,Operating,2005-05-28,,Steel,Family,Sit Down,754.6,37.8,,24.9,0.0,,
2997,Donderstenen,Avonturenpark Hellendoorn,Hellendoorn,Overijssel,Netherlands,Operating,2005-04-09,,Steel,Family,Sit Down,728.3,29.5,,24.2,0.0,,
2998,Wickie Coaster,Hasselt,Limburg,Flemish Region,Belgium,Operating,2005-12-24,,Steel,Family,Sit Down,728.3,29.5,,24.2,0.0,,
3006,Go Go Coaster,Chiba Zoological Park,Chiba,Chiba,Japan,Operated,2000,2014-03-31,Steel,Family,Sit Down,679.2,27.9,,21.7,0.0,,0:44
3008,Cosmic Express / コズミック・エキスプレス,Kezouji Park,Isesaki,Gunma,Japan,Operating,1990,,Steel,Thrill,Sit Down,2887.2,98.4,,46.6,0.0,,2:40
3009,Jet Coaster / ジェットコースター,Tochinoki Family Land,Utsunomiya,Tochigi,Japan,Operating,2006,,Steel,Thrill,Sit Down,2339.3,54.2,,41.3,0.0,,3:00
3012,Navel Coaster / ネイブルコースター,Shibukawa Skyland,Shibukawa,Gunma,Japan,Operating,1998,,Steel,Family,Sit Down,679.2,27.9,,21.7,0.0,,0:44
3016,Junior Roller Coaster / ローラーコースター,Tokushima Familyland,Tokushima,Tokushima,Japan,Operating,1998-05-19,,Steel,Family,Sit Down,679.2,27.9,,21.7,0.0,,
3027,Tivoli Coaster,Toy Kingdom,Tamano,Okayama,Japan,Operating,1988,,Steel,Family,Sit Down,652.9,19.7,,19.9,0.0,,
3029,Typhoon,Los Angeles County Fairgrounds,Pomona,California,United States,Operated,2011,2012,Steel,Extreme,Sit Down,1775.0,63.0,,45.0,1.0,,
3067,Superspeed Cool-Cool Bear / 极速酷酷熊,Beijing Amusement Park,Chongwen,Beijing,China,Operated,2004,2011-05-12,Steel,,Sit Down,1377.9,62.3,,37.3,0.0,,
3070,Kålmasken,Halmstad Äventyrsland,Halmstad,Halland,Sweden,Operated,2005-04,2005,Steel,Family,Sit Down,393.7,41.0,,13.4,0.0,,
3078,Tornado,Sommerland Syd,Tinglev,Syddanmark,Denmark,Operated,2005-07-02,2011,Steel,Extreme,Inverted,1013.8,131.2,,50.0,3.0,,1:30
3081,Stealth,Chertsey,Surrey,England,United Kingdom,Operating,2006-03-15,,Steel,Extreme,Sit Down,1312.3,205.1,,80.0,0.0,90.0,
3100,Zeeslang,DippieDoe Attractiepark,Best,North Brabant,Netherlands,Operated,2005,2013,Steel,Family,Sit Down,652.9,19.7,,19.9,0.0,,
3105,Galaxy Spin,Legoland Florida,Winter Haven,Florida,United States,Operated,2005-08-17,2008-11-16,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
3106,Montanha Russa,Aquashow Family Park,Quarteira,Faro,Portugal,Operating,2006,,Steel,Thrill,Sit Down,2427.8,77.1,,43.5,0.0,,
3113,Looping Star,OK Corral,Cuges-les-Pins,Provence-Alpes-Côte d'Azur,France,Operated,,,Steel,Extreme,Sit Down,1817.0,60.0,,41.0,1.0,,1:48
3114,Looping Star,OK Corral,Cuges-les-Pins,Provence-Alpes-Côte d'Azur,France,Operated,,,Steel,Extreme,Sit Down,1942.3,80.4,,47.8,1.0,,1:30
3117,Black Mamba,Phantasialand,Brühl,North Rhine-Westphalia,Germany,Operating,2006-05-24,,Steel,Extreme,Inverted,2519.7,85.3,88.6,49.7,4.0,,
3135,Rat,Galston,East Ayrshire,Scotland,United Kingdom,Operated,2005,2009,Steel,Thrill,Sit Down,1213.9,49.3,,28.0,0.0,46.0,1:34
3141,Crystal Wing / 水晶神翼 / Shuǐ Jīng Shén Yì,Happy Valley,Chaoyang,Beijing,China,Operating,2006-07-09,,Steel,Extreme,Flying,2798.0,106.0,100.0,51.0,2.0,,
3150,Thriller,Gröna Lund,Stockholm,Stockholm,Sweden,Operated,,,Steel,Extreme,Sit Down,3675.0,115.0,98.0,54.0,4.0,70.0,
3183,El Toro,Six Flags Great Adventure,Jackson,New Jersey,United States,Operating,2006-06-12,,Wood,Extreme,Sit Down,4400.0,181.0,176.0,70.0,0.0,76.0,1:42
3185,Abismo,Madrid,Madrid,Community of Madrid,Spain,Operating,2006-06-27,,Steel,Extreme,Sit Down,1476.4,151.6,,65.2,2.0,,1:00
3223,Pomme,Parc Saint Paul,Saint-Paul,Hauts-de-France,France,Operating,2005,,Steel,Family,Sit Down,524.9,14.8,,12.4,0.0,,
3231,Voyage,Holiday World,Santa Claus,Indiana,United States,Operating,2006-05-06,,Wood,Extreme,Sit Down,6442.0,159.0,154.0,67.0,0.0,66.0,2:45
3244,Patriot,Worlds of Fun,Kansas City,Missouri,United States,Operating,2006-04-08,,Steel,Extreme,Inverted,3081.0,149.0,123.0,60.0,4.0,,2:18
3245,Speed Monster,TusenFryd,Oppegård,Akershus,Norway,Operating,2006-04-23,,Steel,Extreme,Sit Down,2263.8,101.8,,55.9,3.0,,1:09
3253,Wan Wan Coaster Wandit / わんわんコースター わんデット,Yomiuriland,Inagi,Tokyo,Japan,Operating,2005-07-23,,Steel,Family,Sit Down,485.6,18.1,,18.6,0.0,,1:46
3254,Eejanaika / ええじゃないか,Fuji-Q Highland,Fujiyoshida,Yamanashi,Japan,Operating,2006-07-19,,Steel,Extreme,Wing,3782.8,249.3,,78.3,3.0,,2:10
3267,"Reaper, Drop ride to doom!",Amsterdam Dungeon,Amsterdam,North Holland,Netherlands,Operated,2005-10-16,2014-01-05,Steel,Family,Sit Down,262.5,22.7,,15.7,0.0,,1:30
3290,Goliath,Six Flags Over Georgia,Austell,Georgia,United States,Operating,2006-04-01,,Steel,Extreme,Sit Down,4480.0,200.0,175.0,70.0,0.0,,
3291,Vliegende Hollander,Efteling,Kaatsheuvel,North Brabant,Netherlands,Operating,2007-04-01,,Steel,Thrill,Sit Down,1377.9,73.8,,43.5,0.0,,3:45
3302,Back Lot Stunt Coaster,Kings Dominion,Doswell,Virginia,United States,Operating,2006-05-27,,Steel,Thrill,Sit Down,1960.0,45.2,31.2,40.0,0.0,,1:04
3305,Tatsu,Six Flags Magic Mountain,Valencia,California,United States,Operating,2006-05-13,,Steel,Extreme,Flying,3602.0,170.0,111.0,62.0,4.0,,
3312,X Coaster,Magic Springs Theme and Water Park,Hot Springs,Arkansas,United States,Operating,2006-05-27,,Steel,Extreme,Sit Down,492.0,151.0,,65.3,2.0,,0:50
3341,Totsugeki! Paddington Expedition / とつげき！パディントン探検隊,Sagamiko Resort Pleasure Forest,Sagamiko,Kanagawa,Japan,Operating,2004,,Steel,,Sit Down,393.7,12.5,,14.3,0.0,,
3342,Beluga / ベルーガ,Hasunuma Kaihin Park,Chiba,Chiba,Japan,SBNO,,2017-05-03,Steel,Family,Sit Down,803.8,19.7,,18.6,0.0,,
3351,Super Dragon,Omuta,Fukuoka,Fukuoka,Japan,Operated,1995,1998-12-25,Steel,Family,Sit Down,2303.2,78.8,,42.3,0.0,,1:30
3352,Family Coaster,Omuta,Fukuoka,Fukuoka,Japan,Operated,1995-07,1998-12-25,Steel,Family,Sit Down,652.9,19.7,,19.9,0.0,,
3385,Goliath,La Ronde,Montréal,Québec,Canada,Operating,2006-05-13,,Steel,Extreme,Sit Down,4038.8,174.8,170.6,68.3,0.0,70.0,
3386,Opa,Mt. Olympus Water & Theme Park,Wisconsin Dells,Wisconsin,United States,Operated,2006-03-18,2014-03-06,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
3389,Orca,Puerto de la Cruz,Tenerife,Canary Islands,Spain,Operating,2005,,Steel,Family,Sit Down,229.7,13.1,,14.9,0.0,,
3403,Pegasus,Europa Park,Rust,Baden-Württemberg,Germany,Operating,2006-05-25,,Steel,Family,Sit Down,1312.3,42.7,,40.4,0.0,,2:11
3413,Tyfonen,Tivoli Friheden,Århus,Midtjylland,Denmark,Operating,2006,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
3414,Ragondingue,Bagatelle,Merlimont,Hauts-de-France,France,Operated,2006-04-16,2014,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
3417,Roller Coaster,Sorak Plazaland,Sokcho,Gangwon-do,South Korea,Operated,2005,2006,Steel,,Sit Down,721.8,24.6,,22.4,0.0,,
3438,Storm,Brighton,East Sussex,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,1066.3,36.1,,28.0,0.0,,0:55
3448,Flight of the Phoenix / 飞天凤凰,Beilun,Ningbo,Zhejiang,China,Operated,2006-01-18,2019-10-15,Steel,Extreme,Sit Down,2723.1,101.7,,49.7,8.0,,
3454,Zaturn / ザターン,Yahata Higashi,Kitakyushu,Fukuoka,Japan,Operated,2006-04-29,2017-12-31,Steel,Extreme,Sit Down,1313.3,205.3,197.6,80.3,0.0,88.9,
3457,Vertigo,Wavre,Walloon Brabant,Wallonia,Belgium,Operated,2007-06-14,2008-05-19,Steel,Thrill,Suspended,2368.0,180.0,,37.3,0.0,20.0,1:34
3458,Flying Turns,Knoebels Amusement Resort,Elysburg,Pennsylvania,United States,Operating,2013-10-05,,Wood,Thrill,Bobsled,1300.0,50.0,,24.0,0.0,,
3462,Crazy Mouse,Wild West World,Valley Center,Kansas,United States,Operated,2007-05-05,2007-07-08,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
3466,Skycar,Mysterious Island,Zhuhai,Guangdong,China,Operating,2005-12,,Steel,Extreme,Sit Down,1476.3,111.6,,56.5,1.0,90.0,1:25
3475,10 Inversion Roller Coaster / 十环过山车,Panyu,Guangzhou,Guangdong,China,Operating,2006-02,,Steel,Extreme,Sit Down,2788.7,98.4,,49.7,10.0,,1:32
3491,Super Roller Coaster / スーパーローラーコースター,Fantasy Dome,Tomakomai,Hokkaido,Japan,Operated,1990,1997,Steel,,Sit Down,2445.0,115.0,,56.0,0.0,50.0,
3498,Wipeout,Lowestoft,Suffolk,England,United Kingdom,Operating,2007-07-28,,Steel,Extreme,Sit Down,935.0,116.5,,47.0,3.0,,1:48
3499,Half Pipe / U型滑板,Panyu,Guangzhou,Guangdong,China,Operating,2006-02,,Steel,Thrill,Sit Down,229.6,98.4,,43.5,0.0,,2:00
3503,Feng Shen Coaster / 风神过山车,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,Operated,2003,2014-01-01,Steel,Extreme,Sit Down,876.0,147.7,114.8,49.7,1.0,,1:40
3504,Space Trip / 宇宙旅行,Beijing Shijingshan Amusement Park,Shijingshan,Beijing,China,SBNO,,2010,Steel,Thrill,Sit Down,1377.9,37.8,24.8,28.0,0.0,,1:25
3510,Crossbow,Bowcraft Playland,Scotch Plains,New Jersey,United States,Operated,2006-07,2018-09-30,Steel,Thrill,Sit Down,1260.0,55.0,,40.0,0.0,,
3511,Crazy Cobra / 疯狂眼镜蛇,Discoveryland,Dalian,Liaoning,China,Operating,2006-07-16,,Steel,Extreme,Sit Down,2705.0,78.8,,60.0,4.0,,1:15
3520,"Correcaminos Bip, Bip",San Martín de la Vega,Madrid,Community of Madrid,Spain,Operating,2009-05-16,,Steel,Family,Sit Down,1574.8,52.5,,37.3,0.0,,1:16
3522,Wild Mouse,Stavelot,Liège,Wallonia,Belgium,Operated,2006-07-15,2006-08-31,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
3525,Crazy Mouse,Brean,Somerset,England,United Kingdom,Operated,,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
3526,Magic Mouse,Brean,Somerset,England,United Kingdom,Operating,2007,,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
3531,Roller Coaster,Nova Nicolândi,Brasília,Federal District,Brazil,Operating,2002,,Steel,Thrill,Sit Down,1066.3,36.1,,28.0,0.0,,0:55
3532,Roller Coaster,EuroPark Milano Idroscalo,Segrate,Lombardy,Italy,Operated,2006,2014-01-01,Steel,Thrill,Sit Down,1066.3,36.1,,28.0,0.0,,0:55
3534,Wicked,Lagoon,Farmington,Utah,United States,Operating,2007-06-01,,Steel,Extreme,Sit Down,2050.5,110.0,,55.0,1.0,90.0,1:46
3541,Pierrot Coaster,Nishi,Hiroshima,Hiroshima,Japan,Operating,2005,,Steel,Family,Sit Down,487.2,27.9,,18.6,0.0,,
3544,Butaten Kids Coaster / ブタ天キッズコースター,Tokyo German Village,Sodegaura,Chiba,Japan,Operating,2005,,Steel,Family,Sit Down,485.6,18.1,,18.6,0.0,,1:46
3549,Kirintaiyo-kun,AniPa,Akita,Akita,Japan,Operating,2006,,Steel,Family,Sit Down,518.3,24.9,,18.6,0.0,,
3555,Speed Mouse,Fami P.A.R.C,Nonville,Île-de-France,France,Operated,2006-06-01,2006-08-28,Steel,Thrill,Sit Down,1377.9,42.7,,29.1,0.0,,1:30
3570,Maverick,Cedar Point,Sandusky,Ohio,United States,Operating,2007-05-26,,Steel,Extreme,Sit Down,4450.0,105.0,100.0,70.0,2.0,95.0,2:30
3573,Rage,Southend On Sea,Essex,England,United Kingdom,Operating,2007-02-10,,Steel,Extreme,Sit Down,1184.4,72.2,,43.5,3.0,97.0,
3589,Troy,Toverland,Sevenum,Limburg,Netherlands,Operating,2007-06-29,,Wood,Extreme,Sit Down,3534.0,104.5,100.7,54.0,0.0,,1:50
